design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Peak_Memory_Usage_MB,cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,EndCaps,TapCells,Diodes,Total_Physical_Cells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,SYNTH_STRATEGY,SYNTH_MAX_FANOUT,FP_CORE_UTIL,FP_ASPECT_RATIO,FP_PDN_VPITCH,FP_PDN_HPITCH,PL_TARGET_DENSITY,GLB_RT_ADJUSTMENT,STD_CELL_LIBRARY,CELL_PAD,DIODE_INSERTION_STRATEGY
/home/leo/Dokumente/caravel_workspace_mpw7/caravel_wfg/openlane/merge_memory,merge_memory,22_07_12_11_56,flow completed,0h1m16s0ms,0h0m23s0ms,-2.0,0.12,-1,0.6,716.18,-1,0,0,0,0,0,0,0,8,0,-1,-1,24893,1396,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,23903673.0,0.0,10.82,3.22,2.53,0.0,-1,9,127,9,127,0,0,0,32,0,0,0,0,0,0,0,32,65,32,4,130,1507,0,1637,104976.23040000001,2.98e-05,6.6e-05,1.27e-06,3.63e-05,8.36e-05,7.22e-09,4.06e-05,9.83e-05,7.9e-09,2.7800000000000002,11.0,90.9090909090909,10.0,AREA 0,5,50,1,153.6,153.18,0.4,0.3,sky130_fd_sc_hd,4,4
